,S_AIRPORT,D_AIRPORT,S_LAT,S_LON,D_LAT,D_LON,DISTANCE_WGS-84,S_TOTAL_TRAFFIC,S_COST,S_AIRPORT_NAME,S_CITY,S_COUNTRY,D_AIRPORT_NAME,D_CITY,D_COUNTRY
7323,MUC,NUE,48.353802,11.7861,49.498699,11.078056,137.4864574231692,1857.0,13.506784848520349,Munich Airport,Munich,Germany,Nuremberg Airport,Nuernberg,Germany
7324,MUC,ODS,48.353802,11.7861,46.42679977416992,30.67650032043457,1438.455636987955,1857.0,1.290967863206719,Munich Airport,Munich,Germany,Odessa International Airport,Odessa,Ukraine
7325,MUC,ORD,48.353802,11.7861,41.9786,-87.9048,7289.49141289709,1857.0,0.25475028295039387,Munich Airport,Munich,Germany,Chicago O'Hare International Airport,Chicago,United States
7326,MUC,OTP,48.353802,11.7861,44.5711111,26.085,1173.9012451488402,1857.0,1.581904787710272,Munich Airport,Munich,Germany,Henri Coandă International Airport,Bucharest,Romania
7327,MUC,PAD,48.353802,11.7861,51.6141014099,8.616319656369999,427.91026045552314,1857.0,4.339694958525109,Munich Airport,Munich,Germany,Paderborn Lippstadt Airport,Paderborn,Germany
7328,MUC,PMO,48.353802,11.7861,38.175999,13.091,1135.6391996839864,1857.0,1.6352024485565013,Munich Airport,Munich,Germany,Falcone–Borsellino Airport,Palermo,Italy
7329,MUC,POZ,48.353802,11.7861,52.4210014343,16.8262996674,576.9143424385242,1857.0,3.218848732639857,Munich Airport,Munich,Germany,Poznań-Ławica Airport,Poznan,Poland
7330,MUC,PRG,48.353802,11.7861,50.1008,14.26,264.95929798245794,1857.0,7.0086236419714005,Munich Airport,Munich,Germany,Václav Havel Airport Prague,Prague,Czech Republic
7331,MUC,PSA,48.353802,11.7861,43.683899,10.3927,530.1377996430417,1857.0,3.5028628429256994,Munich Airport,Munich,Germany,Pisa International Airport,Pisa,Italy
7332,MUC,RLG,48.353802,11.7861,53.9182014465,12.2783002853,619.9969391100051,1857.0,2.995176077265303,Munich Airport,Munich,Germany,Rostock-Laage Airport,Laage,Germany
7333,MUC,RTM,48.353802,11.7861,51.956902,4.43722,660.1032463269548,1857.0,2.813196284570629,Munich Airport,Munich,Germany,Rotterdam The Hague Airport,Rotterdam,Netherlands
7334,MUC,RUH,48.353802,11.7861,24.957599639892575,46.69879913330078,4001.369269257907,1857.0,0.464091133569484,Munich Airport,Munich,Germany,King Khaled International Airport,Riyadh,Saudi Arabia
7335,MUC,SBZ,48.353802,11.7861,45.78559875488281,24.09129905700684,976.0441601330002,1857.0,1.9025778503166872,Munich Airport,Munich,Germany,Sibiu International Airport,Sibiu,Romania
7336,MUC,SFO,48.353802,11.7861,37.61899948120117,-122.375,9460.74991314932,1857.0,0.19628465153898533,Munich Airport,Munich,Germany,San Francisco International Airport,San Francisco,United States
7337,MUC,SJJ,48.353802,11.7861,43.82460021972656,18.331499099731445,713.4329552078497,1857.0,2.602907514216226,Munich Airport,Munich,Germany,Sarajevo International Airport,Sarajevo,Bosnia and Herzegovina
7338,MUC,SPU,48.353802,11.7861,43.53889846801758,16.29800033569336,639.1166541959641,1857.0,2.9055728524805615,Munich Airport,Munich,Germany,Split Airport,Split,Croatia
7339,MUC,STR,48.353802,11.7861,48.6898994446,9.22196006775,193.05417671653217,1857.0,9.619061506898628,Munich Airport,Munich,Germany,Stuttgart Airport,Stuttgart,Germany
7340,MUC,SUF,48.353802,11.7861,38.905399,16.2423,1109.1513697720695,1857.0,1.6742529925213123,Munich Airport,Munich,Germany,Lamezia Terme Airport,Lamezia,Italy
7341,MUC,TBS,48.353802,11.7861,41.6692008972,44.95470047,2694.625038796046,1857.0,0.6891496862323021,Munich Airport,Munich,Germany,Tbilisi International Airport,Tbilisi,Georgia
7342,MUC,TIA,48.353802,11.7861,41.4146995544,19.7206001282,992.6693869052674,1857.0,1.8707134767088547,Munich Airport,Munich,Germany,Tirana International Airport Mother Teresa,Tirana,Albania
7343,MUC,TLS,48.353802,11.7861,43.629101,1.36382,961.9267189410051,1857.0,1.9305004876508578,Munich Airport,Munich,Germany,Toulouse-Blagnac Airport,Toulouse,France
7344,MUC,TRN,48.353802,11.7861,45.200802,7.64963,471.7200545566606,1857.0,3.936656883806382,Munich Airport,Munich,Germany,Turin Airport,Torino,Italy
7345,MUC,TRS,48.353802,11.7861,45.827499,13.4722,308.63691044852834,1857.0,6.016778736222133,Munich Airport,Munich,Germany,Trieste–Friuli Venezia Giulia Airport,Ronchi De Legionari,Italy
7346,MUC,TSR,48.353802,11.7861,45.80989837646485,21.337900161743164,777.8759345714644,1857.0,2.387270151278083,Munich Airport,Munich,Germany,Timişoara Traian Vuia Airport,Timisoara,Romania
7347,MUC,VLC,48.353802,11.7861,39.4893,-0.481625,1389.8497373158805,1857.0,1.3361156606658027,Munich Airport,Munich,Germany,Valencia Airport,Valencia,Spain
7348,MUC,WAW,48.353802,11.7861,52.1656990051,20.9671001434,779.1094808845512,1857.0,2.38349044076794,Munich Airport,Munich,Germany,Warsaw Chopin Airport,Warsaw,Poland
7349,MUC,WRO,48.353802,11.7861,51.1026992798,16.885799408,477.99929720346074,1857.0,3.884942950469583,Munich Airport,Munich,Germany,Copernicus Wrocław Airport,Wroclaw,Poland
7350,MUC,ZAD,48.353802,11.7861,44.108299,15.3467,545.8773535034995,1857.0,3.40186305235338,Munich Airport,Munich,Germany,Zadar Airport,Zadar,Croatia
7351,MUC,ZAG,48.353802,11.7861,45.7429008484,16.0687999725,435.94385527732527,1857.0,4.259722846233654,Munich Airport,Munich,Germany,Zagreb Airport,Zagreb,Croatia
7352,MUC,ZRH,48.353802,11.7861,47.464699,8.54917,261.3682103551147,1857.0,7.104919138700682,Munich Airport,Munich,Germany,Zürich Airport,Zurich,Switzerland
7353,MXP,EWR,45.6306,8.72811,40.692501068115234,-74.168701171875,6453.385012433554,1857.0,0.2877559600771023,Malpensa International Airport,Milano,Italy,Newark Liberty International Airport,Newark,United States
7354,MXP,MUC,45.6306,8.72811,48.353802,11.7861,381.71699992892763,1857.0,4.864860617540631,Malpensa International Airport,Milano,Italy,Munich Airport,Munich,Germany
7355,NCE,FRA,43.6584014893,7.215869903560001,50.033333,8.570556,716.1458058796087,1857.0,2.593047372132736,Nice-Côte d'Azur Airport,Nice,France,Frankfurt am Main Airport,Frankfurt,Germany
7356,NCE,MUC,43.6584014893,7.215869903560001,48.353802,11.7861,630.3613702087115,1857.0,2.9459292522718368,Nice-Côte d'Azur Airport,Nice,France,Munich Airport,Munich,Germany
7357,NCL,DUS,55.03749847412109,-1.6916699409484863,51.289501,6.76678,702.0926946904495,1833.0,2.6107663758104818,Newcastle Airport,Newcastle,United Kingdom,Düsseldorf Airport,Duesseldorf,Germany
7358,NUE,FRA,49.498699,11.078056,50.033333,8.570556,190.17226581487128,1857.0,9.76483080770437,Nuremberg Airport,Nuernberg,Germany,Frankfurt am Main Airport,Frankfurt,Germany
7359,NUE,MUC,49.498699,11.078056,48.353802,11.7861,137.4864574231692,1857.0,13.506784848520349,Nuremberg Airport,Nuernberg,Germany,Munich Airport,Munich,Germany
7360,NUE,ZRH,49.498699,11.078056,47.464699,8.54917,293.4090649717349,1857.0,6.3290478096813105,Nuremberg Airport,Nuernberg,Germany,Zürich Airport,Zurich,Switzerland
7361,OPO,FRA,41.2481002808,-8.68138980865,50.033333,8.570556,1655.528504924088,1857.0,1.121696180087911,Francisco de Sá Carneiro Airport,Porto,Portugal,Frankfurt am Main Airport,Frankfurt,Germany
7362,OSL,DUS,60.121,11.0502,51.289501,6.76678,1018.9309399682004,1857.0,1.8224983923424238,Oslo Lufthavn,Oslo,Norway,Düsseldorf Airport,Duesseldorf,Germany
7363,OTP,DUS,44.5711111,26.085,51.289501,6.76678,1618.5843778083122,1857.0,1.1472988529115307,Henri Coandă International Airport,Bucharest,Romania,Düsseldorf Airport,Duesseldorf,Germany
7364,OTP,MUC,44.5711111,26.085,48.353802,11.7861,1173.9012451488402,1857.0,1.581904787710272,Henri Coandă International Airport,Bucharest,Romania,Munich Airport,Munich,Germany
7365,POZ,FRA,52.4210014343,16.8262996674,50.033333,8.570556,634.4459971551613,1854.0,2.922234529515965,Poznań-Ławica Airport,Poznan,Poland,Frankfurt am Main Airport,Frankfurt,Germany
7366,POZ,MUC,52.4210014343,16.8262996674,48.353802,11.7861,576.9143424385242,1854.0,3.2136486539118443,Poznań-Ławica Airport,Poznan,Poland,Munich Airport,Munich,Germany
7367,PRG,MUC,50.1008,14.26,48.353802,11.7861,264.95929798245794,1857.0,7.0086236419714005,Václav Havel Airport Prague,Prague,Czech Republic,Munich Airport,Munich,Germany
7368,PSA,MUC,43.683899,10.3927,48.353802,11.7861,530.1377996430417,1857.0,3.5028628429256994,Pisa International Airport,Pisa,Italy,Munich Airport,Munich,Germany
7369,RTM,MUC,51.956902,4.43722,48.353802,11.7861,660.1032463269548,1850.0,2.8025918828517304,Rotterdam The Hague Airport,Rotterdam,Netherlands,Munich Airport,Munich,Germany
7370,RZE,FRA,50.1100006104,22.0189990997,50.033333,8.570556,961.4975542014605,1815.0,1.8876803087735228,Rzeszów-Jasionka Airport,Rzeszow,Poland,Frankfurt am Main Airport,Frankfurt,Germany
7371,SJJ,MUC,43.82460021972656,18.331499099731445,48.353802,11.7861,713.4329552078497,1843.0,2.5832840865376974,Sarajevo International Airport,Sarajevo,Bosnia and Herzegovina,Munich Airport,Munich,Germany
7372,SNN,EWR,52.702,-8.92482,40.692501068115234,-74.168701171875,4981.227065321975,1856.0,0.37259895516929875,Shannon Airport,Shannon,Ireland,Newark Liberty International Airport,Newark,United States
7373,SOF,MUC,42.69669342041016,23.411436080932617,48.353802,11.7861,1102.7033515608734,1857.0,1.6840431267134737,Sofia Airport,Sofia,Bulgaria,Munich Airport,Munich,Germany
7374,STR,EWR,48.6898994446,9.22196006775,40.692501068115234,-74.168701171875,6334.44640971737,1842.0,0.2907909990641449,Stuttgart Airport,Stuttgart,Germany,Newark Liberty International Airport,Newark,United States
7375,STR,FRA,48.6898994446,9.22196006775,50.033333,8.570556,156.72436404951034,1842.0,11.753118356365441,Stuttgart Airport,Stuttgart,Germany,Frankfurt am Main Airport,Frankfurt,Germany
7376,STR,GRZ,48.6898994446,9.22196006775,46.9911003112793,15.439599990844728,502.09976010537224,1842.0,3.668593666751468,Stuttgart Airport,Stuttgart,Germany,Graz Airport,Graz,Austria
7377,STR,MUC,48.6898994446,9.22196006775,48.353802,11.7861,193.05417671653217,1842.0,9.541363110235473,Stuttgart Airport,Stuttgart,Germany,Munich Airport,Munich,Germany
7378,STR,ZRH,48.6898994446,9.22196006775,47.464699,8.54917,145.16196038539417,1842.0,12.689274759789875,Stuttgart Airport,Stuttgart,Germany,Zürich Airport,Zurich,Switzerland
7379,SVG,FRA,58.876701354,5.6377801895,50.033333,8.570556,1002.3395565040228,1857.0,1.8526655841827462,Stavanger Airport Sola,Stavanger,Norway,Frankfurt am Main Airport,Frankfurt,Germany
7380,SZG,FRA,47.7933006287,13.0043001175,50.033333,8.570556,409.36042976899006,1804.0,4.406874404099175,Salzburg Airport,Salzburg,Austria,Frankfurt am Main Airport,Frankfurt,Germany
7381,TBS,MUC,41.6692008972,44.95470047,48.353802,11.7861,2694.625038796046,1857.0,0.6891496862323021,Tbilisi International Airport,Tbilisi,Georgia,Munich Airport,Munich,Germany
7382,TIA,MUC,41.4146995544,19.7206001282,48.353802,11.7861,992.6693869052674,1853.0,1.8666839377175592,Tirana International Airport Mother Teresa,Tirana,Albania,Munich Airport,Munich,Germany
7383,TLL,FRA,59.41329956049999,24.8327999115,50.033333,8.570556,1471.7801566054302,1856.0,1.2610579043820982,Lennart Meri Tallinn Airport,Tallinn-ulemiste International,Estonia,Frankfurt am Main Airport,Frankfurt,Germany
7384,TLS,MUC,43.629101,1.36382,48.353802,11.7861,961.9267189410051,1857.0,1.9305004876508578,Toulouse-Blagnac Airport,Toulouse,France,Munich Airport,Munich,Germany
7385,TLV,FRA,32.01139831542969,34.88669967651367,50.033333,8.570556,2955.3702552240998,1857.0,0.6283476653111227,Ben Gurion International Airport,Tel-aviv,Israel,Frankfurt am Main Airport,Frankfurt,Germany
7386,TRN,FRA,45.200802,7.64963,50.033333,8.570556,541.7241929897846,1855.0,3.4242517207182956,Turin Airport,Torino,Italy,Frankfurt am Main Airport,Frankfurt,Germany
7387,TRN,MUC,45.200802,7.64963,48.353802,11.7861,471.7200545566606,1855.0,3.932417081023607,Turin Airport,Torino,Italy,Munich Airport,Munich,Germany
7388,TXL,EWR,52.5597,13.2877,40.692501068115234,-74.168701171875,6404.820905812463,1043.0,0.16284608349524077,Berlin-Tegel Airport,Berlin,Germany,Newark Liberty International Airport,Newark,United States
7389,TXL,VKO,52.5597,13.2877,55.5914993286,37.2615013123,1596.5491967826192,1043.0,0.6532839715192387,Berlin-Tegel Airport,Berlin,Germany,Vnukovo International Airport,Moscow,Russia
7390,TXL,ZAG,52.5597,13.2877,45.7429008484,16.0687999725,784.6321782311315,1043.0,1.3292852739628023,Berlin-Tegel Airport,Berlin,Germany,Zagreb Airport,Zagreb,Croatia
7391,VCE,FRA,45.505299,12.3519,50.033333,8.570556,577.5747692575857,1856.0,3.213436768343779,Venice Marco Polo Airport,Venice,Italy,Frankfurt am Main Airport,Frankfurt,Germany
7392,VIE,LEJ,48.110298156738,16.569700241089,51.423889,12.236389,482.8228975938376,1857.0,3.8461307640014906,Vienna International Airport,Vienna,Austria,Leipzig/Halle Airport,Leipzig,Germany
7393,VLC,DUS,39.4893,-0.481625,51.289501,6.76678,1427.3263808387449,1854.0,1.2989320626936969,Valencia Airport,Valencia,Spain,Düsseldorf Airport,Duesseldorf,Germany
7394,VLC,MUC,39.4893,-0.481625,48.353802,11.7861,1389.8497373158805,1854.0,1.33395715394421,Valencia Airport,Valencia,Spain,Munich Airport,Munich,Germany
7395,WAW,HAM,52.1656990051,20.9671001434,53.630401611328,9.9882297515869,755.7668465511214,1857.0,2.457106988053609,Warsaw Chopin Airport,Warsaw,Poland,Hamburg Airport,Hamburg,Germany
7396,WAW,MUC,52.1656990051,20.9671001434,48.353802,11.7861,779.1094808845512,1857.0,2.38349044076794,Warsaw Chopin Airport,Warsaw,Poland,Munich Airport,Munich,Germany
7397,WRO,FRA,51.1026992798,16.885799408,50.033333,8.570556,600.6560800126784,1853.0,3.0849600323048216,Copernicus Wrocław Airport,Wroclaw,Poland,Frankfurt am Main Airport,Frankfurt,Germany
7398,WRO,MUC,51.1026992798,16.885799408,48.353802,11.7861,477.99929720346074,1853.0,3.8765747373290997,Copernicus Wrocław Airport,Wroclaw,Poland,Munich Airport,Munich,Germany
7399,ZAG,FRA,45.7429008484,16.0687999725,50.033333,8.570556,735.5934880325394,1857.0,2.5244921688565225,Zagreb Airport,Zagreb,Croatia,Frankfurt am Main Airport,Frankfurt,Germany
7400,ZAG,MUC,45.7429008484,16.0687999725,48.353802,11.7861,435.94385527732527,1857.0,4.259722846233654,Zagreb Airport,Zagreb,Croatia,Munich Airport,Munich,Germany
7401,ZAG,TXL,45.7429008484,16.0687999725,52.5597,13.2877,784.6321782311315,1857.0,2.3667140496154593,Zagreb Airport,Zagreb,Croatia,Berlin-Tegel Airport,Berlin,Germany
7402,ZRH,HAJ,47.464699,8.54917,52.461101532,9.68507957458,561.6658012731776,1857.0,3.3062365481226976,Zürich Airport,Zurich,Switzerland,Hannover Airport,Hannover,Germany
7403,ZRH,MUC,47.464699,8.54917,48.353802,11.7861,261.3682103551147,1857.0,7.104919138700682,Zürich Airport,Zurich,Switzerland,Munich Airport,Munich,Germany
7404,ZRH,NBO,47.464699,8.54917,-1.31923997402,36.9277992249,6068.289661503007,1857.0,0.3060170333958736,Zürich Airport,Zurich,Switzerland,Jomo Kenyatta International Airport,Nairobi,Kenya
7405,ZRH,NUE,47.464699,8.54917,49.498699,11.078056,293.4090649717349,1857.0,6.3290478096813105,Zürich Airport,Zurich,Switzerland,Nuremberg Airport,Nuernberg,Germany
7406,ZRH,STR,47.464699,8.54917,48.6898994446,9.22196006775,145.16196038539417,1857.0,12.792607616139955,Zürich Airport,Zurich,Switzerland,Stuttgart Airport,Stuttgart,Germany
7407,MAD,TIP,40.471926,-3.56264,32.6635017395,13.1590003967,1725.2134641487494,1857.0,1.0763885389198933,Adolfo Suárez Madrid–Barajas Airport,Madrid,Spain,Tripoli International Airport,Tripoli,Libya
7408,MAN,TIP,53.35369873046875,-2.2749500274658203,32.6635017395,13.1590003967,2607.591907945175,1857.0,0.7121513126121588,Manchester Airport,Manchester,United Kingdom,Tripoli International Airport,Tripoli,Libya
7409,ARN,WAW,59.651901245117,17.918600082397,52.1656990051,20.9671001434,854.8046238637149,1857.0,2.1724262459020918,Stockholm-Arlanda Airport,Stockholm,Sweden,Warsaw Chopin Airport,Warsaw,Poland
7410,BRU,WAW,50.9014015198,4.48443984985,52.1656990051,20.9671001434,1149.8027869661776,1857.0,1.615059574607402,Brussels Airport,Brussels,Belgium,Warsaw Chopin Airport,Warsaw,Poland
7411,BUD,WAW,47.42976,19.261093,52.1656990051,20.9671001434,540.8435319297005,1857.0,3.4335253920377387,Budapest Liszt Ferenc International Airport,Budapest,Hungary,Warsaw Chopin Airport,Warsaw,Poland
7412,EVN,WAW,40.1473007202,44.3959007263,52.1656990051,20.9671001434,2232.6539302963397,1856.0,0.8312976654441262,Zvartnots International Airport,Yerevan,Armenia,Warsaw Chopin Airport,Warsaw,Poland
7413,GDN,WAW,54.37760162353516,18.46619987487793,52.1656990051,20.9671001434,297.3393978739362,1853.0,6.231935670985725,Gdańsk Lech Wałęsa Airport,Gdansk,Poland,Warsaw Chopin Airport,Warsaw,Poland
7414,GVA,WAW,46.23809814453125,6.108950138092041,52.1656990051,20.9671001434,1264.1187778130295,1857.0,1.4690075272931837,Geneva Cointrin International Airport,Geneva,Switzerland,Warsaw Chopin Airport,Warsaw,Poland
7415,IST,WAW,41.275278,28.751944,52.1656990051,20.9671001434,1347.1744078537504,1556.0,1.155010064716817,Istanbul Airport,Istanbul,Turkey,Warsaw Chopin Airport,Warsaw,Poland
7416,KBP,WAW,50.345001220703125,30.894699096679688,52.1656990051,20.9671001434,721.3908100208114,1517.0,2.1028823474424856,Boryspil International Airport,Kiev,Ukraine,Warsaw Chopin Airport,Warsaw,Poland
7417,KRK,VIE,50.077702,19.7848,48.110298156738,16.569700241089,320.8951111026052,1850.0,5.765123668114932,Kraków John Paul II International Airport,Krakow,Poland,Vienna International Airport,Vienna,Austria
7418,KRK,WAW,50.077702,19.7848,52.1656990051,20.9671001434,246.5902291680011,1850.0,7.502324833558597,Kraków John Paul II International Airport,Krakow,Poland,Warsaw Chopin Airport,Warsaw,Poland
7419,KTW,WAW,50.4743,19.08,52.1656990051,20.9671001434,229.58465064912892,1855.0,8.07980844867095,Katowice International Airport,Katowice,Poland,Warsaw Chopin Airport,Warsaw,Poland
7420,LCA,WAW,34.875099182128906,33.624900817871094,52.1656990051,20.9671001434,2169.3363765199965,1856.0,0.8555611845579042,Larnaca International Airport,Larnaca,Cyprus,Warsaw Chopin Airport,Warsaw,Poland
7421,LIS,WAW,38.7813,-9.13592,52.1656990051,20.9671001434,2754.036129071085,1857.0,0.6742830932382691,Humberto Delgado Airport (Lisbon Portela Airport),Lisbon,Portugal,Warsaw Chopin Airport,Warsaw,Poland
7422,MAD,WAW,40.471926,-3.56264,52.1656990051,20.9671001434,2275.2569899353775,1857.0,0.8161715393972894,Adolfo Suárez Madrid–Barajas Airport,Madrid,Spain,Warsaw Chopin Airport,Warsaw,Poland
7423,MXP,WAW,45.6306,8.72811,52.1656990051,20.9671001434,1152.1223940849081,1857.0,1.611807920351164,Malpensa International Airport,Milano,Italy,Warsaw Chopin Airport,Warsaw,Poland
7424,NCE,WAW,43.6584014893,7.215869903560001,52.1656990051,20.9671001434,1392.6589182329067,1857.0,1.333420535127351,Nice-Côte d'Azur Airport,Nice,France,Warsaw Chopin Airport,Warsaw,Poland
7425,OTP,WAW,44.5711111,26.085,52.1656990051,20.9671001434,925.1493125774545,1857.0,2.007243560313979,Henri Coandă International Airport,Bucharest,Romania,Warsaw Chopin Airport,Warsaw,Poland
7426,POZ,WAW,52.4210014343,16.8262996674,52.1656990051,20.9671001434,283.90431965294795,1854.0,6.530369112616455,Poznań-Ławica Airport,Poznan,Poland,Warsaw Chopin Airport,Warsaw,Poland
7427,PRG,WAW,50.1008,14.26,52.1656990051,20.9671001434,522.3888272045597,1857.0,3.554823348610453,Václav Havel Airport Prague,Prague,Czech Republic,Warsaw Chopin Airport,Warsaw,Poland
7428,RZE,WAW,50.1100006104,22.0189990997,52.1656990051,20.9671001434,240.2492709993131,1815.0,7.5546535165352875,Rzeszów-Jasionka Airport,Rzeszow,Poland,Warsaw Chopin Airport,Warsaw,Poland
7429,SZZ,WAW,53.584701538100006,14.9021997452,52.1656990051,20.9671001434,437.6491493639299,1813.0,4.142587738682861,"Szczecin-Goleniów ""Solidarność"" Airport",Szczecin,Poland,Warsaw Chopin Airport,Warsaw,Poland
7430,TBS,WAW,41.6692008972,44.95470047,52.1656990051,20.9671001434,2152.3787556576453,1857.0,0.8627663672663437,Tbilisi International Airport,Tbilisi,Georgia,Warsaw Chopin Airport,Warsaw,Poland
7431,TLL,WAW,59.41329956049999,24.8327999115,52.1656990051,20.9671001434,842.2218954998525,1856.0,2.2036947862753884,Lennart Meri Tallinn Airport,Tallinn-ulemiste International,Estonia,Warsaw Chopin Airport,Warsaw,Poland
7432,TLV,WAW,32.01139831542969,34.88669967651367,52.1656990051,20.9671001434,2507.467269296413,1857.0,0.7405879321890682,Ben Gurion International Airport,Tel-aviv,Israel,Warsaw Chopin Airport,Warsaw,Poland
7433,VIE,KRK,48.110298156738,16.569700241089,50.077702,19.7848,320.8951111026052,1857.0,5.786937649561853,Vienna International Airport,Vienna,Austria,Kraków John Paul II International Airport,Krakow,Poland
7434,VIE,WAW,48.110298156738,16.569700241089,52.1656990051,20.9671001434,549.6024518403997,1857.0,3.3788058873857763,Vienna International Airport,Vienna,Austria,Warsaw Chopin Airport,Warsaw,Poland
7435,VNO,WAW,54.634102,25.285801,52.1656990051,20.9671001434,397.34163796414305,1857.0,4.673560036432878,Vilnius International Airport,Vilnius,Lithuania,Warsaw Chopin Airport,Warsaw,Poland
7436,WAW,ARN,52.1656990051,20.9671001434,59.651901245117,17.918600082397,854.8046238637149,1857.0,2.1724262459020918,Warsaw Chopin Airport,Warsaw,Poland,Stockholm-Arlanda Airport,Stockholm,Sweden
7437,WAW,BRU,52.1656990051,20.9671001434,50.9014015198,4.48443984985,1149.8027869661776,1857.0,1.615059574607402,Warsaw Chopin Airport,Warsaw,Poland,Brussels Airport,Brussels,Belgium
7438,WAW,BUD,52.1656990051,20.9671001434,47.42976,19.261093,540.8435319297005,1857.0,3.4335253920377387,Warsaw Chopin Airport,Warsaw,Poland,Budapest Liszt Ferenc International Airport,Budapest,Hungary
7439,WAW,EVN,52.1656990051,20.9671001434,40.1473007202,44.3959007263,2232.6539302963397,1857.0,0.8317455628931801,Warsaw Chopin Airport,Warsaw,Poland,Zvartnots International Airport,Yerevan,Armenia
7440,WAW,GDN,52.1656990051,20.9671001434,54.37760162353516,18.46619987487793,297.3393978739362,1857.0,6.245388311397998,Warsaw Chopin Airport,Warsaw,Poland,Gdańsk Lech Wałęsa Airport,Gdansk,Poland
7441,WAW,GVA,52.1656990051,20.9671001434,46.23809814453125,6.108950138092041,1264.1187778130295,1857.0,1.4690075272931837,Warsaw Chopin Airport,Warsaw,Poland,Geneva Cointrin International Airport,Geneva,Switzerland
7442,WAW,IST,52.1656990051,20.9671001434,41.275278,28.751944,1347.1744078537504,1857.0,1.3784406749223197,Warsaw Chopin Airport,Warsaw,Poland,Istanbul Airport,Istanbul,Turkey
7443,WAW,JFK,52.1656990051,20.9671001434,40.63980103,-73.77890015,6866.473301090635,1857.0,0.2704445089308137,Warsaw Chopin Airport,Warsaw,Poland,John F Kennedy International Airport,New York,United States
7444,WAW,KBP,52.1656990051,20.9671001434,50.345001220703125,30.894699096679688,721.3908100208114,1857.0,2.5741941458145656,Warsaw Chopin Airport,Warsaw,Poland,Boryspil International Airport,Kiev,Ukraine
7445,WAW,KRK,52.1656990051,20.9671001434,50.077702,19.7848,246.5902291680011,1857.0,7.530712008604494,Warsaw Chopin Airport,Warsaw,Poland,Kraków John Paul II International Airport,Krakow,Poland
7446,WAW,KTW,52.1656990051,20.9671001434,50.4743,19.08,229.58465064912892,1857.0,8.088519832443101,Warsaw Chopin Airport,Warsaw,Poland,Katowice International Airport,Katowice,Poland
7447,WAW,LCA,52.1656990051,20.9671001434,34.875099182128906,33.624900817871094,2169.3363765199965,1857.0,0.856022155023722,Warsaw Chopin Airport,Warsaw,Poland,Larnaca International Airport,Larnaca,Cyprus
7448,WAW,LED,52.1656990051,20.9671001434,59.80030059814453,30.262500762939453,1027.100939227196,1857.0,1.8080014622489107,Warsaw Chopin Airport,Warsaw,Poland,Pulkovo Airport,St. Petersburg,Russia
7449,WAW,LIS,52.1656990051,20.9671001434,38.7813,-9.13592,2754.036129071085,1857.0,0.6742830932382691,Warsaw Chopin Airport,Warsaw,Poland,Humberto Delgado Airport (Lisbon Portela Airport),Lisbon,Portugal
7450,WAW,LWO,52.1656990051,20.9671001434,49.8125,23.956100463867188,335.4671477320072,1857.0,5.535564398942252,Warsaw Chopin Airport,Warsaw,Poland,Lviv International Airport,Lvov,Ukraine
7451,WAW,MAD,52.1656990051,20.9671001434,40.471926,-3.56264,2275.2569899353775,1857.0,0.8161715393972894,Warsaw Chopin Airport,Warsaw,Poland,Adolfo Suárez Madrid–Barajas Airport,Madrid,Spain
7452,WAW,MXP,52.1656990051,20.9671001434,45.6306,8.72811,1152.1223940849081,1857.0,1.611807920351164,Warsaw Chopin Airport,Warsaw,Poland,Malpensa International Airport,Milano,Italy
7453,WAW,NCE,52.1656990051,20.9671001434,43.6584014893,7.215869903560001,1392.6589182329067,1857.0,1.333420535127351,Warsaw Chopin Airport,Warsaw,Poland,Nice-Côte d'Azur Airport,Nice,France
7454,WAW,ODS,52.1656990051,20.9671001434,46.42679977416992,30.67650032043457,950.4379278577873,1857.0,1.9538361691704926,Warsaw Chopin Airport,Warsaw,Poland,Odessa International Airport,Odessa,Ukraine
7455,WAW,ORD,52.1656990051,20.9671001434,41.9786,-87.9048,7539.9623553543315,1857.0,0.24628770177894774,Warsaw Chopin Airport,Warsaw,Poland,Chicago O'Hare International Airport,Chicago,United States
7456,WAW,OTP,52.1656990051,20.9671001434,44.5711111,26.085,925.1493125774545,1857.0,2.007243560313979,Warsaw Chopin Airport,Warsaw,Poland,Henri Coandă International Airport,Bucharest,Romania
7457,WAW,POZ,52.1656990051,20.9671001434,52.4210014343,16.8262996674,283.90431965294795,1857.0,6.5409360529281315,Warsaw Chopin Airport,Warsaw,Poland,Poznań-Ławica Airport,Poznan,Poland
7458,WAW,PRG,52.1656990051,20.9671001434,50.1008,14.26,522.3888272045597,1857.0,3.554823348610453,Warsaw Chopin Airport,Warsaw,Poland,Václav Havel Airport Prague,Prague,Czech Republic
7459,WAW,RZE,52.1656990051,20.9671001434,50.1100006104,22.0189990997,240.2492709993131,1857.0,7.729471945017096,Warsaw Chopin Airport,Warsaw,Poland,Rzeszów-Jasionka Airport,Rzeszow,Poland
7460,WAW,SVO,52.1656990051,20.9671001434,55.972599,37.4146,1153.643414388208,1857.0,1.609682833395093,Warsaw Chopin Airport,Warsaw,Poland,Sheremetyevo International Airport,Moscow,Russia
7461,WAW,SZZ,52.1656990051,20.9671001434,53.584701538100006,14.9021997452,437.6491493639299,1857.0,4.243124892848358,Warsaw Chopin Airport,Warsaw,Poland,"Szczecin-Goleniów ""Solidarność"" Airport",Szczecin,Poland
